genetic;exercise;smoking;alcohol;sugar;lifespan;BMI
83;3;16;6;1;84;27
78;2;0;9;3;84;16
82;1;2;9;3;72;27
81;1;17;2;2;66;26
81;2;20;6;4;71;25
76;3;5;5;3;90;18
79;2;15;2;2;79;27
79;2;2;9;2;79;31
80;1;11;6;1;71;19
83;0;0;7;3;70;24
78;3;11;4;4;85;20
80;3;1;9;3;90;26
79;3;18;9;3;78;16
78;3;3;6;1;104;21
80;2;20;7;4;60;24
80;1;4;5;1;79;26
78;1;3;6;2;78;25
80;1;7;9;2;69;24
78;3;5;9;3;87;21
79;2;3;4;2;82;27
81;1;5;8;2;77;19
84;1;19;2;3;66;27
81;1;20;1;3;69;23
83;1;7;6;5;63;27
79;3;20;4;2;89;22
78;1;15;6;3;66;14
83;3;14;6;1;93;27
82;3;12;8;4;81;24
78;3;13;6;2;87;24
81;2;8;5;2;84;22
80;1;1;8;4;73;28
79;1;0;4;3;69;30
78;4;20;1;2;89;31
82;2;9;6;3;81;21
78;0;14;7;2;60;25
79;2;17;9;3;69;29
81;2;3;8;4;84;23
81;3;3;9;3;92;25
81;3;16;7;1;96;19
81;1;19;6;1;68;26
80;2;20;9;3;61;26
80;2;11;4;1;89;24
79;1;0;2;2;81;22
80;1;6;8;2;70;25
78;1;2;7;1;72;25
80;1;5;6;1;82;19
80;2;6;7;3;87;22
79;1;12;9;3;56;28
81;2;5;5;4;87;23
80;2;15;8;3;77;22
79;1;6;5;2;73;18
81;3;21;4;1;77;32
81;1;15;4;1;69;26
79;1;18;8;3;57;32
79;1;13;5;4;69;24
81;2;17;7;3;75;19
82;1;17;9;2;70;25
82;1;6;2;3;81;20
81;3;2;6;2;102;22
81;2;10;8;2;82;17
80;1;17;7;2;68;22
78;2;17;9;1;79;23
77;2;2;9;2;78;21
78;2;9;5;3;69;31
78;3;0;9;2;97;24
81;2;19;5;3;72;27
82;1;2;2;2;88;20
81;1;14;7;3;71;16
81;3;19;7;3;83;17
80;1;18;6;2;68;20
84;1;9;1;2;77;28
80;1;12;5;2;71;24
79;1;12;0;2;76;21
77;1;0;9;1;80;23
78;2;0;7;2;83;25
79;1;10;6;1;72;17
80;1;16;7;4;63;20
82;1;6;7;4;72;19
80;1;0;9;3;75;19
79;3;9;1;2;93;25
78;2;20;4;2;75;17
77;1;20;6;3;62;20
81;3;7;8;2;91;23
82;1;1;1;3;88;20
83;1;20;8;3;66;25
79;1;6;8;2;66;37
81;2;17;8;1;74;30
80;1;4;5;1;76;20
79;1;5;6;2;74;23
79;3;16;6;1;86;25
79;1;20;7;3;55;25
79;1;11;4;1;83;16
79;1;6;10;3;62;29
80;2;14;2;4;76;29
80;2;6;4;3;77;26
80;2;2;6;2;81;28
81;1;20;1;1;76;18
80;2;0;8;4;84;18
77;3;0;7;5;85;33
81;2;15;1;2;81;20
80;0;10;6;2;71;14
80;1;3;1;3;80;25
80;0;8;2;3;59;30
80;2;4;5;3;78;24
80;1;0;4;3;77;22
81;3;1;7;3;84;35
81;1;20;9;2;61;18
81;3;0;6;2;94;29
78;2;9;1;2;91;18
78;3;7;8;2;88;26
79;2;5;8;1;74;41
78;2;14;7;1;71;31
82;1;20;3;1;66;33
83;0;0;4;1;78;24
81;2;17;5;4;75;21
80;2;3;3;4;76;29
79;1;12;10;2;62;32
79;2;0;7;1;93;21
78;3;7;4;1;92;26
82;1;10;8;3;73;18
81;2;1;5;3;89;20
79;1;0;5;2;81;22
78;1;16;7;3;61;26
81;0;2;7;1;67;30
80;1;12;7;2;67;25
77;1;15;6;3;54;34
81;2;13;2;2;82;25
81;2;15;3;3;78;25
79;1;0;6;3;74;18
81;3;18;5;1;91;17
81;1;7;8;2;70;31
80;1;16;3;2;69;24
78;3;12;9;2;84;22
81;2;10;7;2;73;28
81;1;12;5;5;61;23
80;2;11;6;3;76;24
78;1;5;6;2;68;28
81;2;22;8;3;74;21
77;3;6;6;2;90;21
80;2;8;7;2;84;22
78;1;8;6;2;73;23
80;1;0;1;1;84;28
79;2;16;7;1;75;27
79;2;20;8;2;73;21
81;0;11;3;3;61;27
79;3;9;8;3;82;23
81;1;22;4;2;64;20
82;2;3;9;2;82;24
79;2;18;9;2;69;28
78;1;4;6;1;80;25
79;1;17;7;1;73;21
80;1;6;2;3;75;23
80;1;0;1;2;85;22
81;1;19;2;2;73;23
80;1;17;7;3;71;16
80;2;14;9;2;74;32
82;1;2;7;1;80;29
80;2;19;6;2;69;29
77;1;8;5;2;71;31
80;2;16;9;2;72;18
82;3;13;7;2;90;21
80;1;1;9;2;70;30
81;1;0;3;1;91;21
80;1;12;10;3;60;33
80;2;13;8;2;79;18
80;1;5;0;1;86;22
78;1;1;7;2;79;21
83;2;21;7;3;68;26
78;1;14;9;2;69;19
77;1;9;2;4;70;25
79;2;10;4;3;81;24
79;3;19;5;2;89;19
77;2;2;7;2;90;18
81;1;11;8;2;68;19
79;2;2;10;3;83;21
83;2;2;8;4;77;34
77;1;14;8;3;63;24
81;1;17;8;1;73;20
81;3;8;5;2;94;21
80;1;9;8;2;71;20
80;1;17;7;3;61;28
81;1;3;8;2;76;25
79;2;1;6;3;80;25
80;2;4;1;3;88;18
79;2;4;5;4;76;21
81;1;5;5;1;86;16
80;1;21;7;2;65;22
82;1;1;5;3;73;34
82;2;16;8;3;76;20
79;1;2;9;2;77;23
78;1;19;5;2;65;22
79;3;1;6;3;100;21
80;2;10;5;2;82;22
79;0;17;7;2;53;28
78;3;20;7;2;77;26
80;3;6;4;4;93;22
80;1;1;9;2;75;20
79;3;16;6;3;84;25
80;3;17;5;2;85;22
81;0;13;3;3;64;20
80;1;18;2;2;68;25
79;2;18;5;2;70;27
82;3;18;6;2;75;38
80;2;5;6;2;85;28
78;1;19;7;2;62;24
78;1;12;5;4;61;29
81;1;5;9;1;66;44
80;1;16;3;1;70;31
81;2;6;7;4;68;38
79;1;15;4;3;68;19
81;2;2;10;4;84;20
76;2;18;0;2;79;22
83;1;9;5;4;71;26
77;3;4;2;5;84;28
81;2;17;9;2;73;24
80;1;3;6;1;80;31
80;2;6;7;2;81;25
78;1;4;6;2;69;29
83;1;22;2;4;62;25
80;1;18;9;3;62;20
79;2;13;4;2;77;23
79;2;0;7;3;84;18
79;1;20;8;4;57;28
81;1;1;9;2;74;22
83;2;8;9;3;75;32
78;1;1;5;2;68;39
80;1;19;8;2;64;21
83;1;1;9;3;73;19
76;2;13;2;3;79;26
78;3;19;5;2;78;31
81;2;17;6;1;75;24
80;1;13;6;2;62;31
83;3;9;7;2;92;24
80;1;9;5;4;60;26
78;3;1;6;2;94;18
80;2;18;5;3;76;25
80;2;0;8;2;81;32
79;1;13;2;4;61;27
80;1;10;9;2;66;22
80;1;1;5;4;72;24
77;1;6;7;3;63;29
79;2;10;8;3;72;29
77;1;1;6;2;74;20
79;1;6;6;3;77;18
80;1;3;8;2;77;17
81;2;0;2;3;97;21
81;2;8;5;1;90;25
81;3;22;6;2;83;22
81;1;4;9;2;74;27
80;2;4;9;2;83;24
77;1;22;9;2;57;20
79;1;11;6;2;75;15
79;3;19;7;2;82;25
81;3;1;9;2;93;25
79;3;8;1;3;83;32
82;3;13;2;3;83;34
79;2;14;6;2;77;21
84;1;16;1;1;76;22
80;3;7;6;2;87;26
81;1;0;7;2;85;14
79;1;21;8;3;53;28
77;2;11;5;5;72;23
78;1;15;4;3;68;17
79;1;12;4;2;65;31
79;3;1;1;4;93;20
78;1;18;3;2;68;27
80;2;4;1;2;89;19
81;1;10;2;1;83;17
78;1;11;2;3;72;20
79;3;0;8;2;102;22
79;0;20;8;2;49;27
82;2;6;6;2;88;15
80;1;11;2;2;75;19
79;1;17;8;3;65;18
80;2;18;10;2;74;25
79;2;7;6;2;85;16
78;3;17;5;3;79;27
81;1;20;9;3;61;25
80;2;1;2;2;97;22
79;1;0;9;2;75;32
78;3;6;2;3;94;25
76;2;18;7;3;72;20
81;3;1;9;2;97;26
78;1;12;7;4;66;19
81;1;8;9;2;73;18
82;1;13;0;2;81;20
78;2;14;5;2;78;17
79;2;1;9;3;80;29
79;2;16;9;2;68;27
81;2;15;10;3;76;18
79;2;5;9;3;78;26
84;1;6;9;3;78;24
80;1;9;6;2;72;22
78;2;17;6;2;76;22
81;1;5;2;4;74;19
81;2;13;7;2;77;21
78;1;17;7;4;55;28
81;1;7;9;2;65;36
81;1;17;7;2;73;16
81;1;17;2;2;68;32
81;1;1;6;2;80;21
79;1;13;2;2;79;19
80;1;15;10;4;57;29
79;3;4;9;2;96;18
79;1;1;3;4;80;22
82;1;22;3;3;62;24
79;3;5;7;1;93;21
82;1;4;7;4;74;24
82;1;12;6;3;70;20
81;1;2;2;2;86;21
80;1;4;1;1;82;24
82;1;20;4;3;66;25
80;2;1;7;2;90;19
79;2;5;10;4;70;27
77;1;1;5;1;87;18
79;1;3;4;2;72;30
76;3;19;8;3;71;24
80;3;14;4;1;90;21
78;2;21;7;2;69;22
76;2;1;4;1;96;19
81;2;0;3;3;89;26
82;1;4;6;5;63;33
81;1;20;7;2;62;20
79;2;0;8;3;78;34
82;2;13;6;3;78;22
78;2;20;9;1;73;22
76;3;21;7;2;79;25
77;2;17;8;3;71;23
81;2;12;5;2;84;18
80;1;0;7;4;72;25
84;0;18;6;2;63;23
80;1;1;8;2;85;16
79;1;7;9;4;67;22
81;3;14;3;3;84;25
82;3;7;8;2;92;21
80;3;22;6;1;81;26
79;2;21;2;3;74;22
78;2;16;9;1;68;28
79;1;14;7;1;67;32
80;3;10;8;2;89;24
81;2;14;8;1;83;16
80;3;10;1;2;87;30
78;1;21;8;2;62;20
79;3;8;8;1;85;27
81;1;8;6;2;81;18
82;2;1;8;4;87;22
80;2;1;5;4;85;26
80;2;1;7;3;85;15
79;1;1;6;1;77;27
80;2;0;5;2;89;25
78;2;13;9;1;77;21
81;2;20;8;3;69;26
79;0;17;1;1;61;28
81;2;5;5;1;90;25
81;1;18;8;2;62;24
78;1;10;6;3;63;33
80;2;4;10;4;69;27
78;3;3;7;3;89;28
79;1;19;8;1;58;34
79;1;2;3;4;71;25
79;3;8;9;4;78;25
80;1;14;10;3;62;21
80;3;19;4;2;82;25
81;3;15;8;2;88;20
82;1;5;9;1;79;23
81;2;17;8;4;64;30
79;1;13;0;3;62;30
81;2;0;7;1;94;25
78;3;20;6;2;78;23
83;3;3;6;3;91;25
77;1;0;5;3;73;20
80;1;6;9;3;72;17
80;1;15;5;2;72;23
82;3;17;9;4;81;24
80;2;7;7;5;75;17
80;1;19;9;3;48;39
80;1;4;1;3;74;28
80;1;17;9;1;67;30
81;2;18;8;2;74;25
82;2;3;9;2;88;20
79;0;17;8;3;53;20
80;2;8;6;3;74;30
80;4;22;8;1;88;24
79;0;12;3;2;69;15
83;0;12;6;2;61;32
79;2;16;9;4;60;29
77;2;0;4;3;81;27
81;3;9;7;3;88;26
81;3;7;7;1;97;21
81;2;5;2;3;91;16
79;0;11;7;3;62;20
81;1;14;2;1;80;19
80;1;21;9;2;62;23
78;3;17;10;2;76;23
80;1;0;2;3;78;25
81;2;0;3;1;95;26
78;3;12;2;3;94;19
77;3;11;9;3;83;15
81;3;20;6;2;87;17
79;2;2;9;1;84;20
80;1;18;6;1;72;16
80;2;12;6;2;90;16
82;2;1;3;2;86;26
82;1;0;2;2;91;19
81;2;9;4;3;79;22
80;3;10;2;3;92;22
83;1;5;9;4;66;29
79;1;17;6;2;62;35
82;2;0;6;2;95;19
80;1;7;2;2;83;18
79;1;7;9;2;64;28
78;2;0;6;2;84;22
80;1;10;5;3;65;25
82;3;18;4;1;86;27
80;2;8;8;3;80;22
83;0;4;6;1;70;29
81;2;5;6;4;82;25
77;1;13;1;3;64;30
78;1;0;7;3;72;24
81;3;2;3;3;101;24
82;1;18;1;2;66;24
82;2;20;7;3;67;25
81;1;21;10;2;63;24
81;1;19;3;3;60;27
82;3;0;7;4;91;22
81;2;3;7;3;83;20
84;2;13;7;3;76;24
81;1;7;8;1;78;21
80;2;2;9;3;85;28
81;3;1;8;2;96;22
80;1;13;9;3;59;29
81;2;2;6;2;79;35
82;2;11;8;4;73;27
81;3;7;8;1;95;21
78;1;7;7;4;59;31
81;2;10;8;3;82;16
80;2;22;7;2;79;20
81;1;14;6;2;70;29
80;3;18;5;1;82;30
79;2;14;7;2;76;26
82;2;19;4;3;81;18
80;1;8;6;3;72;26
82;3;11;3;3;96;20
84;1;0;1;2;84;21
81;2;19;2;3;77;21
78;0;0;9;2;65;28
80;1;11;7;1;75;20
82;3;0;6;2;100;18
78;1;10;4;2;78;20
82;1;0;6;3;79;26
79;1;21;3;3;54;29
78;1;8;3;2;75;23
81;3;0;7;2;97;32
79;1;21;2;2;69;18
81;1;1;9;1;86;19
82;1;9;8;2;74;22
83;1;10;8;2;73;30
79;2;15;8;3;66;24
81;1;3;8;5;69;23
81;1;8;1;4;62;32
83;1;12;9;1;71;22
79;1;1;7;3;82;15
81;2;12;9;3;74;31
80;2;19;9;1;75;21
82;3;3;2;2;106;21
81;1;15;8;1;69;20
79;2;4;7;2;83;20
81;1;18;8;2;69;17
81;1;12;5;1;83;17
79;1;13;4;1;76;24
80;3;17;6;3;82;26
82;2;11;10;1;81;22
82;1;0;1;2;87;23
81;1;11;4;2;69;35
79;1;7;8;2;74;25
81;1;16;9;3;64;28
77;3;5;6;1;88;27
84;2;18;7;3;72;32
83;2;13;1;3;86;20
80;2;1;5;3;87;25
79;0;18;4;2;60;16
78;1;8;2;1;78;22
80;0;2;2;3;68;25
78;1;11;8;2;68;19
78;3;0;5;1;106;23
79;2;8;2;3;79;28
79;1;8;5;3;57;39
79;2;3;2;3;84;28
81;1;12;7;3;72;17
79;2;14;9;2;81;19
79;2;5;9;1;77;38
79;1;18;7;2;64;25
79;2;20;10;3;73;18
82;1;21;8;3;66;15
80;1;0;9;2;72;26
81;2;17;4;2;82;24
84;1;17;7;2;74;24
79;2;1;2;2;99;17
78;2;1;8;2;79;29
79;2;19;7;2;68;25
79;3;0;2;4;92;24
79;0;0;2;2;75;26
79;1;12;6;3;75;15
81;1;9;9;2;63;27
83;1;22;0;3;68;25
80;2;10;5;4;70;26
79;0;0;8;1;71;27
76;1;22;0;2;61;32
81;2;8;4;3;72;31
78;1;18;3;2;64;29
83;1;19;7;3;63;25
78;3;12;6;4;76;27
77;2;3;2;3;81;32
80;2;13;9;3;75;27
81;2;2;9;2;83;24
81;2;1;6;4;83;27
79;1;2;5;3;69;33
80;3;0;2;2;111;17
81;2;11;4;2;93;18
80;3;0;6;2;93;30
79;1;12;9;1;68;20
80;1;10;1;2;78;26
80;1;13;1;2;73;28
82;1;12;9;1;66;33
79;1;1;5;3;77;22
80;1;12;6;2;73;19
80;1;9;0;1;77;26
80;0;20;5;2;53;28
79;1;2;8;4;52;39
80;2;12;9;3;69;26
80;2;0;6;3;87;19
79;0;8;8;4;56;30
78;4;0;8;3;91;35
81;3;0;7;3;96;19
79;1;22;7;2;61;22
80;1;8;9;2;77;19
81;1;5;7;3;67;29
78;1;18;1;2;62;24
82;3;0;3;2;107;23
79;1;6;6;4;66;25
79;1;18;8;4;60;20
80;3;12;9;2;83;24
79;1;14;10;3;55;27
80;1;5;4;3;75;22
80;2;8;8;4;78;22
84;2;0;9;3;86;18
82;3;12;9;3;89;20
80;1;0;10;4;57;38
80;1;3;1;2;82;25
80;2;0;5;4;74;31
79;1;16;2;2;73;23
78;2;13;9;3;75;20
77;1;7;1;1;87;16
79;3;1;7;3;94;26
79;1;3;7;1;75;28
80;2;0;6;1;85;26
80;1;14;3;2;71;19
80;2;15;7;4;72;22
78;2;20;1;3;66;25
81;3;14;8;1;90;22
82;2;8;6;3;80;22
77;1;14;1;2;74;20
82;1;1;6;1;81;24
79;1;2;9;1;82;21
80;3;1;9;3;95;20
79;2;13;9;1;81;17
77;2;10;7;2;78;23
80;1;0;6;2;77;25
79;1;9;9;4;67;22
82;2;15;6;2;72;34
78;2;10;7;1;73;32
81;1;14;4;3;67;28
81;2;11;8;2;85;20
81;3;0;7;3;99;25
83;1;14;9;1;68;29
79;0;4;6;1;66;33
81;1;12;5;4;69;26
79;1;1;7;2;79;21
78;3;2;9;3;89;20
80;1;0;1;4;78;25
78;0;0;9;2;64;29
80;2;12;9;1;81;29
80;1;5;4;1;83;23
82;1;12;6;4;64;26
80;2;3;9;2;86;28
79;1;17;2;3;69;19
80;2;21;8;3;67;23
82;0;15;7;2;63;20
80;3;4;2;3;93;25
78;2;9;3;4;79;24
82;2;0;3;2;97;24
78;3;12;4;2;92;21
80;2;9;8;1;85;18
78;2;0;1;4;80;27
80;1;14;8;2;63;34
84;1;5;7;5;78;17
80;1;2;2;3;84;22
77;1;21;5;1;60;30
80;1;7;9;2;65;31
78;1;21;6;2;55;25
79;1;11;2;2;76;25
84;2;0;1;2;92;32
79;2;18;3;3;80;23
80;1;19;2;1;73;24
80;1;13;8;4;64;19
79;2;7;9;2;88;19
81;1;12;7;2;68;21
77;2;18;7;2;61;33
80;0;4;1;2;74;27
81;2;12;5;1;80;28
80;0;7;10;3;54;30
79;2;5;3;2;89;20
77;1;0;0;2;80;24
79;3;22;8;2;80;22
80;2;2;7;3;81;24
78;3;0;5;2;104;19
78;1;9;7;2;68;27
81;1;0;4;1;82;24
78;2;20;6;2;70;25
79;2;8;9;2;78;21
79;3;13;1;2;84;33
77;2;16;8;2;71;19
79;2;11;8;3;80;18
78;2;18;5;2;69;25
81;3;12;8;3;92;17
78;1;15;9;2;57;27
80;3;21;6;3;77;24
79;1;18;9;4;60;21
83;1;21;9;3;59;26
80;0;20;3;2;56;27
77;2;0;6;3;81;27
81;3;21;1;2;85;27
78;1;15;5;5;62;24
79;2;4;6;3;73;33
81;1;14;7;1;73;25
80;2;16;9;2;81;19
77;1;9;8;3;70;20
80;2;13;6;1;79;20
83;2;20;7;1;83;18
79;2;3;7;1;84;30
79;2;0;5;2;94;19
81;2;2;8;3;89;20
81;1;10;9;3;68;24
79;4;0;9;4;92;29
82;1;13;9;2;60;30
78;2;20;7;1;70;24
81;2;9;9;5;72;20
80;1;14;3;2;78;18
78;1;13;7;2;62;34
77;0;12;4;2;65;19
78;3;14;8;2;83;18
79;3;8;1;3;96;19
80;2;14;3;2;81;16
77;2;4;9;3;78;26
78;2;2;0;1;90;24
79;0;3;7;3;69;18
81;2;18;1;2;74;30
79;1;4;7;1;77;27
82;2;21;5;2;79;22
81;2;14;1;1;78;32
82;2;6;6;2;83;33
81;1;18;9;2;64;21
78;2;19;4;1;76;24
80;1;1;5;1;85;20
77;2;0;8;1;92;23
78;3;21;8;3;67;27
79;3;6;9;1;96;20
77;1;10;6;3;64;23
83;3;13;7;2;91;28
80;1;4;3;1;83;24
79;2;11;7;1;75;27
80;1;17;3;4;64;28
78;2;6;7;3;80;22
82;1;1;9;3;76;19
82;1;2;3;2;83;27
78;2;2;4;3;82;22
80;1;21;7;2;61;21
79;2;2;5;4;83;20
80;1;22;4;2;72;16
80;2;9;7;2;83;24
79;2;1;0;1;97;21
81;2;1;9;4;81;27
80;1;5;9;2;72;28
78;1;8;3;2;69;30
80;2;3;4;4;81;23
80;2;9;6;2;81;27
81;1;1;3;4;79;21
79;2;14;6;2;80;19
80;1;1;6;3;70;30
76;0;15;4;3;52;27
81;3;17;8;2;81;22
80;1;22;5;1;72;21
82;0;14;3;3;63;24
80;1;21;7;3;63;18
80;1;12;8;3;67;24
82;0;8;9;4;54;31
81;2;11;7;2;76;27
81;2;9;9;3;80;23
80;1;6;4;1;85;21
76;3;1;8;3;94;22
80;2;14;9;2;75;24
79;2;0;7;3;80;23
84;3;17;9;3;81;24
79;2;0;8;3;83;21
79;1;15;4;3;63;30
82;1;19;9;2;70;18
81;2;20;0;3;78;21
79;1;9;9;1;65;32
79;1;0;6;2;73;29
83;0;9;8;3;65;22
82;3;3;3;2;96;24
80;1;16;9;3;57;26
79;3;20;3;1;89;24
80;2;17;1;4;72;20
80;1;13;5;3;68;26
82;3;15;10;2;91;21
82;1;6;6;1;83;22
78;0;16;4;2;60;25
80;1;5;3;3;80;19
79;1;17;4;2;70;19
79;1;19;9;1;63;29
83;1;15;9;3;67;23
82;1;14;5;3;70;19
79;2;16;5;1;86;17
79;3;3;8;3;84;34
79;1;10;4;2;68;28
78;2;13;1;4;72;23
78;1;13;9;2;59;32
80;3;6;2;2;91;27
79;1;9;8;3;65;28
80;1;13;1;2;66;32
81;1;2;7;2;72;28
80;2;15;6;1;79;26
81;1;22;7;1;61;27
83;1;0;4;3;84;24
80;2;19;3;5;68;19
78;2;2;4;3;87;18
78;2;16;7;3;66;29
80;3;11;9;3;88;14
80;1;0;0;3;82;19
79;3;15;5;1;90;24
76;2;10;7;4;71;21
79;2;18;9;4;69;22
80;1;11;7;3;73;19
78;1;22;9;2;57;18
80;2;21;1;3;78;25
77;2;12;7;3;73;22
81;1;7;4;3;73;26
77;2;0;5;2;92;19
83;0;15;5;1;65;27
77;2;5;9;2;70;30
80;2;11;7;2;80;22
79;1;4;8;1;81;18
81;1;5;8;1;73;27
81;2;16;8;4;67;33
81;1;0;6;3;78;26
80;1;19;7;2;62;22
82;1;17;6;3;63;22
80;1;7;9;2;66;34
81;1;14;1;3;67;24
77;1;12;5;3;62;25
82;1;10;6;3;70;22
82;1;10;7;2;65;29
80;2;4;10;3;78;29
82;3;7;7;2;92;33
79;1;21;9;4;49;23
77;1;2;6;4;70;22
80;2;15;7;2;73;30
78;2;17;8;4;69;26
82;1;18;8;4;65;18
81;3;10;5;3;85;24
76;1;0;2;2;80;22
80;2;8;4;3;86;17
76;2;5;7;3;79;25
79;2;16;7;1;83;20
79;3;8;7;3;96;18
83;1;20;8;3;59;29
80;2;11;6;3;73;30
82;1;12;4;2;67;26
79;2;2;5;3;82;27
77;0;18;2;4;52;28
81;1;13;7;3;70;21
81;1;5;7;2;76;25
82;1;13;9;2;69;24
78;2;18;3;2;69;27
81;1;0;9;2;83;21
79;1;13;4;2;68;26
79;2;7;2;1;82;26
80;0;11;4;3;56;34
77;1;0;7;4;67;21
81;2;7;9;1;80;23
79;3;0;1;3;94;28
80;0;4;8;4;57;30
80;2;20;6;2;74;16
80;2;20;2;3;68;29
80;3;18;4;2;88;24
79;2;1;8;2;83;26
81;1;19;9;2;59;29
80;4;5;10;3;90;30
81;1;17;4;2;67;28
82;2;0;2;3;94;17
82;2;18;6;2;84;17
81;0;20;7;4;47;24
82;3;14;1;4;85;25
79;1;15;3;5;60;20
79;1;8;2;3;76;20
80;2;1;3;3;88;19
79;1;10;7;1;83;15
81;2;19;5;2;83;18
82;3;0;1;2;105;25
80;1;5;6;2;75;29
79;1;16;7;3;67;22
80;1;10;0;2;76;23
83;1;3;9;3;78;17
79;2;9;1;1;78;40
79;3;3;5;2;93;22
79;1;11;4;4;58;34
80;2;12;3;5;67;30
79;3;13;4;4;85;19
81;2;17;6;2;71;25
81;1;20;4;3;64;22
83;2;15;5;3;76;22
81;0;11;3;3;60;32
78;1;1;9;3;66;31
81;4;22;9;4;81;19
81;2;0;6;2;83;38
81;2;12;4;3;76;32
80;2;3;8;2;85;22
81;1;20;5;4;61;28
80;1;6;9;2;68;26
79;1;0;7;2;83;21
79;0;4;9;2;64;27
81;2;16;9;2;74;30
81;1;22;4;2;58;36
78;3;9;10;1;90;23
81;1;7;4;2;79;25
80;1;17;6;1;61;31
81;2;4;4;2;88;29
80;2;13;4;4;72;27
78;1;19;9;3;59;22
76;1;14;6;3;63;29
81;2;2;0;1;97;20
81;3;12;1;2;83;32
77;2;21;7;4;54;32
78;2;17;9;2;71;19
82;2;14;9;1;75;33
83;1;6;8;2;76;19
80;2;10;7;4;82;15
81;2;5;7;4;66;37
78;3;5;6;3;92;24
79;1;15;8;4;61;25
84;2;1;8;1;96;25
78;3;0;7;2;96;17
79;3;17;1;3;83;23
79;2;20;4;2;75;21
81;1;10;6;3;73;24
77;1;0;3;2;80;21
76;1;0;6;3;63;31
79;1;21;5;4;55;26
82;1;19;4;2;67;23
78;1;10;9;3;60;26
83;2;15;9;3;76;25
81;1;21;9;3;57;25
82;3;2;3;4;92;22
78;1;8;0;2;73;24
81;1;9;8;2;70;23
81;3;15;2;3;92;16
81;2;21;7;3;68;30
79;2;12;9;4;64;25
80;0;21;6;2;60;16
80;3;20;4;2;73;34
81;3;10;1;2;98;21
79;1;13;7;3;59;26
81;1;1;8;1;78;30
82;2;3;9;2;79;29
80;1;1;5;2;86;20
81;3;12;6;2;86;27
82;1;0;9;1;82;19
78;1;0;8;4;69;25
80;1;19;3;2;65;29
82;1;1;7;2;77;28
80;2;11;6;1;83;22
78;0;3;9;4;60;24
81;2;20;2;1;70;37
80;2;4;3;2;90;17
80;2;2;2;2;94;23
79;2;18;9;2;69;21
80;2;4;7;4;73;26
80;2;13;8;1;85;23
78;1;3;9;2;67;35
82;1;7;9;2;71;22
81;1;1;9;2;74;22
80;1;8;5;2;74;21
83;2;9;0;3;84;25
79;4;2;9;2;99;24
78;0;11;1;2;66;27
81;1;19;9;1;69;18
79;1;0;7;2;80;22
77;2;13;6;2;71;31
80;1;3;7;3;72;28
79;2;21;5;4;60;31
81;0;9;8;1;66;23
81;1;1;6;3;72;31
77;2;10;6;1;80;20
80;2;21;3;1;81;19
79;3;9;9;4;88;18
81;2;20;8;3;63;31
78;4;17;9;2;81;32
78;3;10;5;4;82;29
81;2;16;2;4;73;27
82;2;0;9;2;91;22
81;1;0;2;1;82;23
77;3;6;4;2;96;25
82;1;15;10;2;71;21
84;1;0;8;3;79;18
78;2;12;7;1;86;16
79;3;4;4;3;94;26
81;1;20;2;2;66;22
81;2;17;8;4;66;22
83;1;19;6;3;64;28
80;3;16;2;3;81;26
80;2;18;4;4;78;19
78;1;3;1;3;80;22
80;1;0;6;1;79;29
80;1;21;6;1;68;23
80;3;14;5;2;87;25
79;1;1;9;1;80;20
80;1;0;7;2;74;24
79;3;16;9;2;80;31
79;1;20;10;2;54;32
83;1;14;7;4;69;20
81;1;13;5;2;66;30
81;3;11;9;2;86;22
82;1;10;8;2;73;27
79;3;12;4;4;74;30
80;3;1;8;3;97;21
80;2;14;7;3;71;32
82;3;8;5;2;92;21
80;1;22;8;2;58;32
76;1;18;9;1;58;25
81;3;6;7;1;99;21
80;4;13;7;3;94;15
80;1;5;5;1;79;21
78;2;7;8;1;84;26
80;1;2;7;3;74;22
79;2;22;2;2;76;24
82;1;16;5;2;74;21
76;3;4;2;3;96;21
79;2;0;8;1;86;31
80;3;11;5;2;93;29
79;1;10;4;1;74;27
82;1;4;9;2;78;26
80;1;18;3;3;65;23
77;0;1;9;2;65;26
82;2;0;3;4;88;22
79;0;9;6;3;65;19
83;1;10;4;2;83;20
81;2;6;8;1;77;30
81;2;22;3;3;62;36
79;2;14;8;3;76;21
81;3;19;0;2;79;39
80;2;13;7;1;87;18
79;3;7;8;2;89;25
80;1;17;1;1;73;21
79;1;6;9;2;67;21
80;0;16;8;3;49;27
78;1;21;8;3;50;28
80;2;16;8;2;77;22
78;2;1;9;2;89;22
82;2;9;6;3;77;23
80;1;15;3;2;62;29
78;3;17;1;3;80;27
80;2;0;2;4;91;24
82;1;0;6;2;80;33
79;1;6;1;3;73;30
81;2;1;8;2;79;32
79;1;13;2;4;67;19
81;1;8;5;3;69;22
80;4;16;4;3;86;31
78;2;20;5;3;68;25
79;0;11;1;1;71;22
80;1;2;0;1;89;23
81;1;8;5;3;64;29
79;1;20;8;2;60;35
81;3;22;8;2;76;25
83;2;2;6;2;86;26
81;2;20;7;4;68;24
79;2;9;8;3;76;27
81;2;0;2;1;92;25
82;1;0;1;1;94;21
83;1;0;8;2;79;33
79;1;20;8;2;63;28
81;2;16;9;4;70;18
81;1;2;1;2;85;22
82;2;18;5;4;74;25
80;2;10;7;4;70;30
79;2;22;7;3;62;25
